periodo,banco_estandarizado,indicador,valor,unidad,sentido,periodo_dt,observaciones_grupo,media_grupo,desviacion_grupo,z_score,q1,q3,iqr,limite_inferior_iqr,limite_superior_iqr,outlier_z_score,outlier_iqr,es_outlier
2009-01,COFIEC,morosidad,23.99,porcentaje,menor_es_mejor,2009-01-01,25,5.5636,5.450862225373156,3.3804560156055974,2.38,6.1,3.7199999999999998,-3.2,11.68,True,True,True
2009-01,COFIEC,solvencia_proxy,53.02,porcentaje,mayor_es_mejor,2009-01-01,25,14.448,12.255787748379674,3.1472477160923065,7.84,14.56,6.720000000000001,-2.240000000000002,24.64,True,True,True
2009-01,COMERCIAL DE MANABI,roe,43.95,porcentaje,mayor_es_mejor,2009-01-01,25,14.4696,13.705972384329396,2.1509163431341918,5.97,16.53,10.560000000000002,-9.870000000000005,32.370000000000005,False,True,True
2009-01,DELBANK,solvencia_proxy,28.54,porcentaje,mayor_es_mejor,2009-01-01,25,14.448,12.255787748379674,1.1498240904068437,7.84,14.56,6.720000000000001,-2.240000000000002,24.64,False,True,True
2009-01,GUAYAQUIL,activos_totales,2180.19,millones_usd,mayor_es_tamano,2009-01-01,25,643.2348,984.0594501482113,1.5618519793377483,65.8,646.02,580.22,-804.5300000000001,1516.35,False,True,True
2009-01,GUAYAQUIL,pasivos_totales,2002.92,millones_usd,informativo,2009-01-01,25,574.6976,881.1466386205723,1.6208680115217489,54.06,588.88,534.8199999999999,-748.1699999999998,1391.11,False,True,True
2009-01,GUAYAQUIL,patrimonio,174.44,millones_usd,mayor_es_mejor,2009-01-01,25,67.8408,104.57088030454112,1.0193966015161373,10.21,56.66,46.449999999999996,-59.464999999999996,126.335,False,True,True
2009-01,PACIFICO,activos_totales,1734.25,millones_usd,mayor_es_tamano,2009-01-01,25,643.2348,984.0594501482113,1.1086883011343267,65.8,646.02,580.22,-804.5300000000001,1516.35,False,True,True
2009-01,PACIFICO,pasivos_totales,1462.2,millones_usd,informativo,2009-01-01,25,574.6976,881.1466386205723,1.0072130575103568,54.06,588.88,534.8199999999999,-748.1699999999998,1391.11,False,True,True
2009-01,PACIFICO,patrimonio,269.03,millones_usd,mayor_es_mejor,2009-01-01,25,67.8408,104.57088030454112,1.9239505244106,10.21,56.66,46.449999999999996,-59.464999999999996,126.335,False,True,True
2009-01,PICHINCHA,activos_totales,4353.79,millones_usd,mayor_es_tamano,2009-01-01,25,643.2348,984.0594501482113,3.7706616195201876,65.8,646.02,580.22,-804.5300000000001,1516.35,True,True,True
2009-01,PICHINCHA,pasivos_totales,3888.59,millones_usd,informativo,2009-01-01,25,574.6976,881.1466386205723,3.7608863891121134,54.06,588.88,534.8199999999999,-748.1699999999998,1391.11,True,True,True
2009-01,PICHINCHA,patrimonio,460.05,millones_usd,mayor_es_mejor,2009-01-01,25,67.8408,104.57088030454112,3.750654090869003,10.21,56.66,46.449999999999996,-59.464999999999996,126.335,True,True,True
2009-01,PRODUBANCO,activos_totales,1585.62,millones_usd,mayor_es_tamano,2009-01-01,25,643.2348,984.0594501482113,0.9576506783793045,65.8,646.02,580.22,-804.5300000000001,1516.35,False,True,True
2009-01,PRODUBANCO,pasivos_totales,1431.44,millones_usd,informativo,2009-01-01,25,574.6976,881.1466386205723,0.9723039985049744,54.06,588.88,534.8199999999999,-748.1699999999998,1391.11,False,True,True
2009-01,PRODUBANCO,patrimonio,153.77,millones_usd,mayor_es_mejor,2009-01-01,25,67.8408,104.57088030454112,0.8217316307345691,10.21,56.66,46.449999999999996,-59.464999999999996,126.335,False,True,True
2009-01,SUDAMERICANO,morosidad,18.6,porcentaje,menor_es_mejor,2009-01-01,25,5.5636,5.450862225373156,2.3916216299353548,2.38,6.1,3.7199999999999998,-3.2,11.68,False,True,True
2009-01,SUDAMERICANO,solvencia_proxy,48.57,porcentaje,mayor_es_mejor,2009-01-01,25,14.448,12.255787748379674,2.7841539606061825,7.84,14.56,6.720000000000001,-2.240000000000002,24.64,False,True,True
2009-01,TERRITORIAL,roe,59.36,porcentaje,mayor_es_mejor,2009-01-01,25,14.4696,13.705972384329396,3.2752437215855656,5.97,16.53,10.560000000000002,-9.870000000000005,32.370000000000005,True,True,True
2009-02,COFIEC,morosidad,23.71,porcentaje,menor_es_mejor,2009-02-01,24,6.478333333333333,5.493291297151672,3.136856528180376,2.7800000000000002,9.235,6.454999999999999,-6.902499999999999,18.917499999999997,True,True,True
2009-02,COFIEC,roe,69.97,porcentaje,mayor_es_mejor,2009-02-01,24,17.125,16.707116942241683,3.163023290175732,7.8375,19.865,12.027499999999998,-10.203749999999998,37.90625,True,True,True
2009-02,COFIEC,solvencia_proxy,51.73,porcentaje,mayor_es_mejor,2009-02-01,24,14.571250000000001,12.503579770018561,2.971848917147736,8.067499999999999,14.335,6.267500000000002,-1.3337500000000038,23.736250000000005,False,True,True
2009-02,DELBANK,solvencia_proxy,28.66,porcentaje,mayor_es_mejor,2009-02-01,24,14.571250000000001,12.503579770018561,1.126777311708956,8.067499999999999,14.335,6.267500000000002,-1.3337500000000038,23.736250000000005,False,True,True
2009-02,GUAYAQUIL,activos_totales,2287.94,millones_usd,mayor_es_tamano,2009-02-01,24,651.2508333333334,1005.5161865037353,1.6277104124574793,58.41,770.7199999999999,712.31,-1010.055,1839.185,False,True,True
2009-02,GUAYAQUIL,pasivos_totales,2123.11,millones_usd,informativo,2009-02-01,24,581.3854166666666,901.2264703361755,1.710696072606744,46.945,697.595,650.65,-929.0299999999999,1673.57,False,True,True
2009-02,GUAYAQUIL,patrimonio,159.44,millones_usd,mayor_es_mejor,2009-02-01,24,68.45166666666667,105.90620024000182,0.8591407597207528,9.762500000000001,69.36,59.5975,-79.63374999999999,158.75625,False,True,True
2009-02,PACIFICO,patrimonio,269.03,millones_usd,mayor_es_mejor,2009-02-01,24,68.45166666666667,105.90620024000182,1.893924367778166,9.762500000000001,69.36,59.5975,-79.63374999999999,158.75625,False,True,True
2009-02,PICHINCHA,activos_totales,4326.13,millones_usd,mayor_es_tamano,2009-02-01,24,651.2508333333334,1005.5161865037353,3.654719054741955,58.41,770.7199999999999,712.31,-1010.055,1839.185,True,True,True
2009-02,PICHINCHA,pasivos_totales,3856.64,millones_usd,informativo,2009-02-01,24,581.3854166666666,901.2264703361755,3.6342192458146485,46.945,697.595,650.65,-929.0299999999999,1673.57,True,True,True
2009-02,PICHINCHA,patrimonio,460.24,millones_usd,mayor_es_mejor,2009-02-01,24,68.45166666666667,105.90620024000182,3.6993899549362834,9.762500000000001,69.36,59.5975,-79.63374999999999,158.75625,True,True,True
2009-02,SUDAMERICANO,solvencia_proxy,50.52,porcentaje,mayor_es_mejor,2009-02-01,24,14.571250000000001,12.503579770018561,2.875076630950037,8.067499999999999,14.335,6.267500000000002,-1.3337500000000038,23.736250000000005,False,True,True
2009-02,TERRITORIAL,roe,60.24,porcentaje,mayor_es_mejor,2009-02-01,24,17.125,16.707116942241683,2.5806367519335165,7.8375,19.865,12.027499999999998,-10.203749999999998,37.90625,False,True,True
2009-03,COFIEC,morosidad,24.71,porcentaje,menor_es_mejor,2009-03-01,25,5.74,5.186758782386806,3.657390057239276,2.64,8.46,5.82,-6.09,17.19,True,True,True
2009-03,COFIEC,solvencia_proxy,55.56,porcentaje,mayor_es_mejor,2009-03-01,25,14.723199999999999,12.58234468080837,3.245563608052135,8.04,15.41,7.370000000000001,-3.0150000000000023,26.465000000000003,True,True,True
2009-03,DELBANK,roe,82.18,porcentaje,mayor_es_mejor,2009-03-01,25,18.496000000000002,22.57968223868529,2.8204117014052374,8.06,19.92,11.860000000000001,-9.730000000000002,37.71000000000001,False,True,True
2009-03,DELBANK,solvencia_proxy,31.49,porcentaje,mayor_es_mejor,2009-03-01,25,14.723199999999999,12.58234468080837,1.3325656247181104,8.04,15.41,7.370000000000001,-3.0150000000000023,26.465000000000003,False,True,True
2009-03,GUAYAQUIL,activos_totales,2261.29,millones_usd,mayor_es_tamano,2009-03-01,25,634.8924,973.9100211744409,1.6699670037676813,60.69,614.82,554.1300000000001,-770.5050000000001,1446.0150000000003,False,True,True
2009-03,GUAYAQUIL,pasivos_totales,2088.48,millones_usd,informativo,2009-03-01,25,565.9516,872.001525761662,1.74601575228911,48.68,554.98,506.3,-710.7700000000001,1314.43,False,True,True
2009-03,GUAYAQUIL,patrimonio,164.44,millones_usd,mayor_es_mejor,2009-03-01,25,66.75439999999999,102.3502635186316,0.9544245089531943,10.21,56.66,46.449999999999996,-59.464999999999996,126.335,False,True,True
2009-03,PACIFICO,activos_totales,1660.44,millones_usd,mayor_es_tamano,2009-03-01,25,634.8924,973.9100211744409,1.0530208927959168,60.69,614.82,554.1300000000001,-770.5050000000001,1446.0150000000003,False,True,True
2009-03,PACIFICO,pasivos_totales,1381.58,millones_usd,informativo,2009-03-01,25,565.9516,872.001525761662,0.9353520331143662,48.68,554.98,506.3,-710.7700000000001,1314.43,False,True,True
2009-03,PACIFICO,patrimonio,269.03,millones_usd,mayor_es_mejor,2009-03-01,25,66.75439999999999,102.3502635186316,1.9763075643002932,10.21,56.66,46.449999999999996,-59.464999999999996,126.335,False,True,True
2009-03,PICHINCHA,activos_totales,4288.87,millones_usd,mayor_es_tamano,2009-03-01,25,634.8924,973.9100211744409,3.7518636430023156,60.69,614.82,554.1300000000001,-770.5050000000001,1446.0150000000003,True,True,True
2009-03,PICHINCHA,pasivos_totales,3826.52,millones_usd,informativo,2009-03-01,25,565.9516,872.001525761662,3.7391774024156788,48.68,554.98,506.3,-710.7700000000001,1314.43,True,True,True
2009-03,PICHINCHA,patrimonio,448.92,millones_usd,mayor_es_mejor,2009-03-01,25,66.75439999999999,102.3502635186316,3.733899521718686,10.21,56.66,46.449999999999996,-59.464999999999996,126.335,True,True,True
2009-03,PRODUBANCO,activos_totales,1514.51,millones_usd,mayor_es_tamano,2009-03-01,25,634.8924,973.9100211744409,0.903181588520125,60.69,614.82,554.1300000000001,-770.5050000000001,1446.0150000000003,False,True,True
2009-03,PRODUBANCO,pasivos_totales,1357.64,millones_usd,informativo,2009-03-01,25,565.9516,872.001525761662,0.9078979527111363,48.68,554.98,506.3,-710.7700000000001,1314.43,False,True,True
2009-03,PRODUBANCO,patrimonio,153.77,millones_usd,mayor_es_mejor,2009-03-01,25,66.75439999999999,102.3502635186316,0.8501746552333976,10.21,56.66,46.449999999999996,-59.464999999999996,126.335,False,True,True
2009-03,SUDAMERICANO,roe,88.75,porcentaje,mayor_es_mejor,2009-03-01,25,18.496000000000002,22.57968223868529,3.1113812522850877,8.06,19.92,11.860000000000001,-9.730000000000002,37.71000000000001,True,True,True
2009-03,SUDAMERICANO,solvencia_proxy,47.5,porcentaje,mayor_es_mejor,2009-03-01,25,14.723199999999999,12.58234468080837,2.6049834773636333,8.04,15.41,7.370000000000001,-3.0150000000000023,26.465000000000003,False,True,True
2009-03,TERRITORIAL,roe,49.55,porcentaje,mayor_es_mejor,2009-03-01,25,18.496000000000002,22.57968223868529,1.375307219638186,8.06,19.92,11.860000000000001,-9.730000000000002,37.71000000000001,False,True,True
2009-04,COFIEC,morosidad,24.5,porcentaje,menor_es_mejor,2009-04-01,25,6.0848,5.089034060277713,3.618604195192803,3.28,9.47,6.190000000000001,-6.005000000000003,18.755000000000003,True,True,True
2009-04,COFIEC,solvencia_proxy,51.76,porcentaje,mayor_es_mejor,2009-04-01,25,14.4244,12.30715885166028,3.033648988366092,7.8,16.0,8.2,-4.499999999999999,28.299999999999997,True,True,True
2009-04,DELBANK,solvencia_proxy,28.71,porcentaje,mayor_es_mejor,2009-04-01,25,14.4244,12.30715885166028,1.1607553109686906,7.8,16.0,8.2,-4.499999999999999,28.299999999999997,False,True,True
2009-04,GUAYAQUIL,activos_totales,2241.37,millones_usd,mayor_es_tamano,2009-04-01,25,641.7916,996.5715945793023,1.605081269324412,57.2,634.34,577.14,-808.51,1500.0500000000002,False,True,True
2009-04,GUAYAQUIL,pasivos_totales,2066.16,millones_usd,informativo,2009-04-01,25,572.1744,893.1563047514882,1.6727034137834211,45.1,572.63,527.53,-746.1949999999999,1363.925,False,True,True
2009-04,GUAYAQUIL,patrimonio,164.44,millones_usd,mayor_es_mejor,2009-04-01,25,66.6512,102.49431509926131,0.9540899893354647,10.26,56.66,46.4,-59.339999999999996,126.25999999999999,False,True,True
2009-04,PACIFICO,activos_totales,1706.17,millones_usd,mayor_es_tamano,2009-04-01,25,641.7916,996.5715945793023,1.0680400743805287,57.2,634.34,577.14,-808.51,1500.0500000000002,False,True,True
2009-04,PACIFICO,pasivos_totales,1423.64,millones_usd,informativo,2009-04-01,25,572.1744,893.1563047514882,0.953322050653734,45.1,572.63,527.53,-746.1949999999999,1363.925,False,True,True
2009-04,PACIFICO,patrimonio,269.03,millones_usd,mayor_es_mejor,2009-04-01,25,66.6512,102.49431509926131,1.9745368297159198,10.26,56.66,46.4,-59.339999999999996,126.25999999999999,False,True,True
2009-04,PICHINCHA,activos_totales,4427.24,millones_usd,mayor_es_tamano,2009-04-01,25,641.7916,996.5715945793023,3.798471098905852,57.2,634.34,577.14,-808.51,1500.0500000000002,True,True,True
2009-04,PICHINCHA,pasivos_totales,3958.52,millones_usd,informativo,2009-04-01,25,572.1744,893.1563047514882,3.791436708205533,45.1,572.63,527.53,-746.1949999999999,1363.925,True,True,True
2009-04,PICHINCHA,patrimonio,450.97,millones_usd,mayor_es_mejor,2009-04-01,25,66.6512,102.49431509926131,3.7496596726150506,10.26,56.66,46.4,-59.339999999999996,126.25999999999999,True,True,True
2009-04,PRODUBANCO,activos_totales,1504.41,millones_usd,mayor_es_tamano,2009-04-01,25,641.7916,996.5715945793023,0.8655859796647627,57.2,634.34,577.14,-808.51,1500.0500000000002,False,True,True
2009-04,PRODUBANCO,patrimonio,148.77,millones_usd,mayor_es_mejor,2009-04-01,25,66.6512,102.49431509926131,0.8012034610941251,10.26,56.66,46.4,-59.339999999999996,126.25999999999999,False,True,True
2009-04,SUDAMERICANO,roe,39.4,porcentaje,mayor_es_mejor,2009-04-01,25,13.6976,11.235764059466538,2.2875524854355405,6.75,15.48,8.73,-6.345000000000001,28.575000000000003,False,True,True
2009-04,SUDAMERICANO,solvencia_proxy,49.71,porcentaje,mayor_es_mejor,2009-04-01,25,14.4244,12.30715885166028,2.8670792686843276,7.8,16.0,8.2,-4.499999999999999,28.299999999999997,False,True,True
2009-04,TERRITORIAL,roe,48.28,porcentaje,mayor_es_mejor,2009-04-01,25,13.6976,11.235764059466538,3.0778859200824065,6.75,15.48,8.73,-6.345000000000001,28.575000000000003,True,True,True
2009-05,AUSTRO,roe,28.05,porcentaje,mayor_es_mejor,2009-05-01,25,13.510399999999999,10.918095636755218,1.331697439162666,7.11,15.25,8.14,-5.1000000000000005,27.46,False,True,True
2009-05,COFIEC,solvencia_proxy,52.27,porcentaje,mayor_es_mejor,2009-05-01,25,14.2536,12.329248382065577,3.0834320813342995,7.68,15.94,8.26,-4.710000000000001,28.33,True,True,True
2009-05,GUAYAQUIL,activos_totales,2160.72,millones_usd,mayor_es_tamano,2009-05-01,25,644.4083999999999,998.4997093543226,1.5185899262609892,59.51,631.92,572.41,-799.105,1490.5349999999999,False,True,True
2009-05,GUAYAQUIL,pasivos_totales,1981.86,millones_usd,informativo,2009-05-01,25,574.1812,893.729611158207,1.5750611621514397,47.22,568.93,521.7099999999999,-735.3449999999998,1351.495,False,True,True
2009-05,GUAYAQUIL,patrimonio,164.44,millones_usd,mayor_es_mejor,2009-05-01,25,66.4628,102.17925036098735,0.9588756978922628,10.26,56.37,46.11,-58.904999999999994,125.535,False,True,True
2009-05,PACIFICO,activos_totales,1730.01,millones_usd,mayor_es_tamano,2009-05-01,25,644.4083999999999,998.4997093543226,1.0872327651472242,59.51,631.92,572.41,-799.105,1490.5349999999999,False,True,True
2009-05,PACIFICO,pasivos_totales,1448.92,millones_usd,informativo,2009-05-01,25,574.1812,893.729611158207,0.9787510552172527,47.22,568.93,521.7099999999999,-735.3449999999998,1351.495,False,True,True
2009-05,PACIFICO,patrimonio,264.03,millones_usd,mayor_es_mejor,2009-05-01,25,66.4628,102.17925036098735,1.9335354223290748,10.26,56.37,46.11,-58.904999999999994,125.535,False,True,True
2009-05,PICHINCHA,activos_totales,4450.86,millones_usd,mayor_es_tamano,2009-05-01,25,644.4083999999999,998.4997093543226,3.812170964437669,59.51,631.92,572.41,-799.105,1490.5349999999999,True,True,True
2009-05,PICHINCHA,pasivos_totales,3977.13,millones_usd,informativo,2009-05-01,25,574.1812,893.729611158207,3.8075820220279284,47.22,568.93,521.7099999999999,-735.3449999999998,1351.495,True,True,True
2009-05,PICHINCHA,patrimonio,451.55,millones_usd,mayor_es_mejor,2009-05-01,25,66.4628,102.17925036098735,3.7687416832628142,10.26,56.37,46.11,-58.904999999999994,125.535,True,True,True
2009-05,PRODUBANCO,activos_totales,1525.82,millones_usd,mayor_es_tamano,2009-05-01,25,644.4083999999999,998.4997093543226,0.8827359605041475,59.51,631.92,572.41,-799.105,1490.5349999999999,False,True,True
2009-05,PRODUBANCO,pasivos_totales,1370.4,millones_usd,informativo,2009-05-01,25,574.1812,893.729611158207,0.8908945055184642,47.22,568.93,521.7099999999999,-735.3449999999998,1351.495,False,True,True
2009-05,PRODUBANCO,patrimonio,148.77,millones_usd,mayor_es_mejor,2009-05-01,25,66.4628,102.17925036098735,0.8055177514927765,10.26,56.37,46.11,-58.904999999999994,125.535,False,True,True
2009-05,SUDAMERICANO,roe,37.22,porcentaje,mayor_es_mejor,2009-05-01,25,13.510399999999999,10.918095636755218,2.17158749921395,7.11,15.25,8.14,-5.1000000000000005,27.46,False,True,True
2009-05,SUDAMERICANO,solvencia_proxy,49.71,porcentaje,mayor_es_mejor,2009-05-01,25,14.2536,12.329248382065577,2.8757957420645153,7.68,15.94,8.26,-4.710000000000001,28.33,False,True,True
2009-05,TERRITORIAL,roe,46.97,porcentaje,mayor_es_mejor,2009-05-01,25,13.510399999999999,10.918095636755218,3.0646003765858163,7.11,15.25,8.14,-5.1000000000000005,27.46,True,True,True
2009-06,COFIEC,solvencia_proxy,51.6,porcentaje,mayor_es_mejor,2009-06-01,25,14.7576,12.952724063557701,2.844374651943335,7.81,16.35,8.540000000000003,-5.000000000000004,29.160000000000004,False,True,True
2009-06,DELBANK,solvencia_proxy,39.81,porcentaje,mayor_es_mejor,2009-06-01,25,14.7576,12.952724063557701,1.9341414112637945,7.81,16.35,8.540000000000003,-5.000000000000004,29.160000000000004,False,True,True
2009-06,GUAYAQUIL,activos_totales,2212.16,millones_usd,mayor_es_tamano,2009-06-01,25,639.936,981.6962888923438,1.6015380905370982,62.17,627.56,565.39,-785.9150000000001,1475.645,False,True,True
2009-06,GUAYAQUIL,pasivos_totales,2031.53,millones_usd,informativo,2009-06-01,25,569.0740000000001,876.0899190246779,1.6692989706217647,49.75,564.33,514.58,-722.1200000000001,1336.2000000000003,False,True,True
2009-06,GUAYAQUIL,patrimonio,164.44,millones_usd,mayor_es_mejor,2009-06-01,25,66.4516,102.20526228624435,0.9587412409897813,10.26,56.37,46.11,-58.904999999999994,125.535,False,True,True
2009-06,PACIFICO,activos_totales,1716.15,millones_usd,mayor_es_tamano,2009-06-01,25,639.936,981.6962888923438,1.0962799922716437,62.17,627.56,565.39,-785.9150000000001,1475.645,False,True,True
2009-06,PACIFICO,pasivos_totales,1432.06,millones_usd,informativo,2009-06-01,25,569.0740000000001,876.0899190246779,0.9850427236518527,49.75,564.33,514.58,-722.1200000000001,1336.2000000000003,False,True,True
2009-06,PACIFICO,patrimonio,264.03,millones_usd,mayor_es_mejor,2009-06-01,25,66.4516,102.20526228624435,1.9331529079847758,10.26,56.37,46.11,-58.904999999999994,125.535,False,True,True
2009-06,PICHINCHA,activos_totales,4339.2,millones_usd,mayor_es_tamano,2009-06-01,25,639.936,981.6962888923438,3.768236716239307,62.17,627.56,565.39,-785.9150000000001,1475.645,True,True,True
2009-06,PICHINCHA,pasivos_totales,3861.2,millones_usd,informativo,2009-06-01,25,569.0740000000001,876.0899190246779,3.757748980452846,49.75,564.33,514.58,-722.1200000000001,1336.2000000000003,True,True,True
2009-06,PICHINCHA,patrimonio,451.67,millones_usd,mayor_es_mejor,2009-06-01,25,66.4516,102.20526228624435,3.76906620444969,10.26,56.37,46.11,-58.904999999999994,125.535,True,True,True
2009-06,PRODUBANCO,activos_totales,1534.42,millones_usd,mayor_es_tamano,2009-06-01,25,639.936,981.6962888923438,0.9111616394203281,62.17,627.56,565.39,-785.9150000000001,1475.645,False,True,True
2009-06,PRODUBANCO,pasivos_totales,1376.68,millones_usd,informativo,2009-06-01,25,569.0740000000001,876.0899190246779,0.9218300341808306,49.75,564.33,514.58,-722.1200000000001,1336.2000000000003,False,True,True
2009-06,PRODUBANCO,patrimonio,148.77,millones_usd,mayor_es_mejor,2009-06-01,25,66.4516,102.20526228624435,0.8054223252169974,10.26,56.37,46.11,-58.904999999999994,125.535,False,True,True
2009-06,SUDAMERICANO,solvencia_proxy,48.95,porcentaje,mayor_es_mejor,2009-06-01,25,14.7576,12.952724063557701,2.6397844833427606,7.81,16.35,8.540000000000003,-5.000000000000004,29.160000000000004,False,True,True
2009-06,TERRITORIAL,roe,48.21,porcentaje,mayor_es_mejor,2009-06-01,25,12.6636,9.821254112043599,3.6193341089108153,6.76,14.98,8.22,-5.570000000000002,27.310000000000002,True,True,True
2009-07,CITIBANK,morosidad,98.02,porcentaje,menor_es_mejor,2009-07-01,25,9.0352,18.812997528304734,4.72996394466749,3.15,8.32,5.17,-4.605,16.075,True,True,True
2009-07,COFIEC,solvencia_proxy,49.64,porcentaje,mayor_es_mejor,2009-07-01,25,14.365599999999999,12.747236001057901,2.767219497393204,7.59,15.84,8.25,-4.785,28.215,False,True,True
2009-07,DELBANK,solvencia_proxy,38.79,porcentaje,mayor_es_mejor,2009-07-01,25,14.365599999999999,12.747236001057901,1.9160545861058038,7.59,15.84,8.25,-4.785,28.215,False,True,True
2009-07,GUAYAQUIL,activos_totales,2156.11,millones_usd,mayor_es_tamano,2009-07-01,25,646.4252,993.520973181241,1.5195298748108048,61.03,632.14,571.11,-795.635,1488.8049999999998,False,True,True
2009-07,GUAYAQUIL,pasivos_totales,1972.75,millones_usd,informativo,2009-07-01,25,575.2144,887.6128549987319,1.574487787248188,48.62,567.93,519.31,-730.3449999999999,1346.895,False,True,True
2009-07,GUAYAQUIL,patrimonio,164.44,millones_usd,mayor_es_mejor,2009-07-01,25,66.1828,101.31919954283097,0.9697786840337544,10.26,56.37,46.11,-58.904999999999994,125.535,False,True,True
2009-07,PACIFICO,activos_totales,1721.8,millones_usd,mayor_es_tamano,2009-07-01,25,646.4252,993.520973181241,1.082387618407958,61.03,632.14,571.11,-795.635,1488.8049999999998,False,True,True
2009-07,PACIFICO,pasivos_totales,1436.73,millones_usd,informativo,2009-07-01,25,575.2144,887.6128549987319,0.9705983809813468,48.62,567.93,519.31,-730.3449999999999,1346.895,False,True,True
2009-07,PACIFICO,patrimonio,264.03,millones_usd,mayor_es_mejor,2009-07-01,25,66.1828,101.31919954283097,1.9527118344076873,10.26,56.37,46.11,-58.904999999999994,125.535,False,True,True
2009-07,PICHINCHA,activos_totales,4434.2,millones_usd,mayor_es_tamano,2009-07-01,25,646.4252,993.520973181241,3.8124759338211,61.03,632.14,571.11,-795.635,1488.8049999999998,True,True,True
2009-07,PICHINCHA,pasivos_totales,3957.1,millones_usd,informativo,2009-07-01,25,575.2144,887.6128549987319,3.81009083065255,48.62,567.93,519.31,-730.3449999999999,1346.895,True,True,True
2009-07,PICHINCHA,patrimonio,445.86,millones_usd,mayor_es_mejor,2009-07-01,25,66.1828,101.31919954283097,3.747337145508122,10.26,56.37,46.11,-58.904999999999994,125.535,True,True,True
2009-07,PRODUBANCO,activos_totales,1548.21,millones_usd,mayor_es_tamano,2009-07-01,25,646.4252,993.520973181241,0.9076655896981188,61.03,632.14,571.11,-795.635,1488.8049999999998,False,True,True
2009-07,PRODUBANCO,pasivos_totales,1388.99,millones_usd,informativo,2009-07-01,25,575.2144,887.6128549987319,0.9168136709795203,48.62,567.93,519.31,-730.3449999999999,1346.895,False,True,True
2009-07,PRODUBANCO,patrimonio,148.77,millones_usd,mayor_es_mejor,2009-07-01,25,66.1828,101.31919954283097,0.8151189544789847,10.26,56.37,46.11,-58.904999999999994,125.535,False,True,True
2009-07,SUDAMERICANO,solvencia_proxy,49.19,porcentaje,mayor_es_mejor,2009-07-01,25,14.365599999999999,12.747236001057901,2.73191772687898,7.59,15.84,8.25,-4.785,28.215,False,True,True
2009-07,TERRITORIAL,roe,46.87,porcentaje,mayor_es_mejor,2009-07-01,25,12.0548,9.193502741973086,3.7869352930141233,5.73,14.23,8.5,-7.02,26.98,True,True,True
2009-08,AUSTRO,roe,24.29,porcentaje,mayor_es_mejor,2009-08-01,25,11.8836,9.993777180492534,1.2414125085975312,6.19,13.31,7.12,-4.489999999999999,23.990000000000002,False,True,True
2009-08,COFIEC,solvencia_proxy,50.29,porcentaje,mayor_es_mejor,2009-08-01,25,14.2128,13.034840019476011,2.7677516521948284,7.32,15.86,8.54,-5.489999999999998,28.669999999999998,False,True,True
2009-08,DELBANK,solvencia_proxy,39.0,porcentaje,mayor_es_mejor,2009-08-01,25,14.2128,13.034840019476011,1.9016113709845457,7.32,15.86,8.54,-5.489999999999998,28.669999999999998,False,True,True
2009-08,GUAYAQUIL,activos_totales,2234.5,millones_usd,mayor_es_tamano,2009-08-01,25,660.5856,1008.2984402326856,1.5609608596010394,63.15,664.22,601.07,-838.455,1565.825,False,True,True
2009-08,GUAYAQUIL,pasivos_totales,2047.15,millones_usd,informativo,2009-08-01,25,588.518,900.7506219722155,1.6193516434174529,50.56,598.69,548.1300000000001,-771.6350000000002,1420.8850000000002,False,True,True
2009-08,GUAYAQUIL,patrimonio,165.26,millones_usd,mayor_es_mejor,2009-08-01,25,66.27640000000001,101.60062962731415,0.9742419940022634,10.2,56.37,46.17,-59.05499999999999,125.625,False,True,True
2009-08,PACIFICO,activos_totales,1804.93,millones_usd,mayor_es_tamano,2009-08-01,25,660.5856,1008.2984402326856,1.1349262820796577,63.15,664.22,601.07,-838.455,1565.825,False,True,True
2009-08,PACIFICO,pasivos_totales,1517.21,millones_usd,informativo,2009-08-01,25,588.518,900.7506219722155,1.0310201040623277,50.56,598.69,548.1300000000001,-771.6350000000002,1420.8850000000002,False,True,True
2009-08,PACIFICO,patrimonio,264.03,millones_usd,mayor_es_mejor,2009-08-01,25,66.27640000000001,101.60062962731415,1.9463816388283108,10.2,56.37,46.17,-59.05499999999999,125.625,False,True,True
2009-08,PICHINCHA,activos_totales,4453.47,millones_usd,mayor_es_tamano,2009-08-01,25,660.5856,1008.2984402326856,3.7616684194460466,63.15,664.22,601.07,-838.455,1565.825,True,True,True
2009-08,PICHINCHA,pasivos_totales,3969.45,millones_usd,informativo,2009-08-01,25,588.518,900.7506219722155,3.7534606333075478,50.56,598.69,548.1300000000001,-771.6350000000002,1420.8850000000002,True,True,True
2009-08,PICHINCHA,patrimonio,447.44,millones_usd,mayor_es_mejor,2009-08-01,25,66.27640000000001,101.60062962731415,3.7515869871885967,10.2,56.37,46.17,-59.05499999999999,125.625,True,True,True
2009-08,PRODUBANCO,activos_totales,1581.82,millones_usd,mayor_es_tamano,2009-08-01,25,660.5856,1008.2984402326856,0.9136525092584753,63.15,664.22,601.07,-838.455,1565.825,False,True,True
2009-08,PRODUBANCO,pasivos_totales,1420.95,millones_usd,informativo,2009-08-01,25,588.518,900.7506219722155,0.9241536777153367,50.56,598.69,548.1300000000001,-771.6350000000002,1420.8850000000002,False,True,True
