periodo,banco_estandarizado,indicador,valor,unidad,sentido,periodo_dt,activos_mes_anterior,crecimiento_mensual_activos_pct
2009-01,AMAZONAS,activos_totales,111.57,millones_usd,mayor_es_tamano,2009-01-01,,
2009-02,AMAZONAS,activos_totales,113.85,millones_usd,mayor_es_tamano,2009-02-01,111.57,2.043560096800216
2009-03,AMAZONAS,activos_totales,114.34,millones_usd,mayor_es_tamano,2009-03-01,113.85,0.43039086517348185
2009-04,AMAZONAS,activos_totales,115.09,millones_usd,mayor_es_tamano,2009-04-01,114.34,0.6559384292461081
2009-05,AMAZONAS,activos_totales,115.35,millones_usd,mayor_es_tamano,2009-05-01,115.09,0.22591015726821695
2009-06,AMAZONAS,activos_totales,119.15,millones_usd,mayor_es_tamano,2009-06-01,115.35,3.2943216298222904
2009-07,AMAZONAS,activos_totales,123.79,millones_usd,mayor_es_tamano,2009-07-01,119.15,3.8942509441879984
2009-08,AMAZONAS,activos_totales,127.19,millones_usd,mayor_es_tamano,2009-08-01,123.79,2.7465869617901215
2009-09,AMAZONAS,activos_totales,127.86,millones_usd,mayor_es_tamano,2009-09-01,127.19,0.5267709725607372
2009-10,AMAZONAS,activos_totales,131.89,millones_usd,mayor_es_tamano,2009-10-01,127.86,3.151884874081016
2009-11,AMAZONAS,activos_totales,131.32,millones_usd,mayor_es_tamano,2009-11-01,131.89,-0.4321783304268657
2009-12,AMAZONAS,activos_totales,114.51,millones_usd,mayor_es_tamano,2009-12-01,131.32,-12.800791958574468
2010-01,AMAZONAS,activos_totales,118.23,millones_usd,mayor_es_tamano,2010-01-01,114.51,3.2486245742729882
2010-02,AMAZONAS,activos_totales,121.07,millones_usd,mayor_es_tamano,2010-02-01,118.23,2.4020976063604746
2010-03,AMAZONAS,activos_totales,122.72,millones_usd,mayor_es_tamano,2010-03-01,121.07,1.362847939208727
2010-04,AMAZONAS,activos_totales,121.84,millones_usd,mayor_es_tamano,2010-04-01,122.72,-0.717079530638849
2010-05,AMAZONAS,activos_totales,121.74,millones_usd,mayor_es_tamano,2010-05-01,121.84,-0.08207485226527292
2010-06,AMAZONAS,activos_totales,128.78,millones_usd,mayor_es_tamano,2010-06-01,121.74,5.782815837029741
2010-07,AMAZONAS,activos_totales,128.97,millones_usd,mayor_es_tamano,2010-07-01,128.78,0.14753843764559538
2010-08,AMAZONAS,activos_totales,127.94,millones_usd,mayor_es_tamano,2010-08-01,128.97,-0.7986353415523
2010-09,AMAZONAS,activos_totales,127.81,millones_usd,mayor_es_tamano,2010-09-01,127.94,-0.10161012974831599
2010-10,AMAZONAS,activos_totales,126.51,millones_usd,mayor_es_tamano,2010-10-01,127.81,-1.0171348094828236
2010-11,AMAZONAS,activos_totales,127.39,millones_usd,mayor_es_tamano,2010-11-01,126.51,0.6955971859931985
2010-12,AMAZONAS,activos_totales,131.93,millones_usd,mayor_es_tamano,2010-12-01,127.39,3.5638590156213255
2011-01,AMAZONAS,activos_totales,129.37,millones_usd,mayor_es_tamano,2011-01-01,131.93,-1.9404229515652256
2011-02,AMAZONAS,activos_totales,131.51,millones_usd,mayor_es_tamano,2011-02-01,129.37,1.6541702094766841
2011-03,AMAZONAS,activos_totales,129.79,millones_usd,mayor_es_tamano,2011-03-01,131.51,-1.307885331913922
2011-04,AMAZONAS,activos_totales,129.58,millones_usd,mayor_es_tamano,2011-04-01,129.79,-0.16179983049539992
2011-05,AMAZONAS,activos_totales,134.09,millones_usd,mayor_es_tamano,2011-05-01,129.58,3.4804753820033882
2011-06,AMAZONAS,activos_totales,135.18,millones_usd,mayor_es_tamano,2011-06-01,134.09,0.8128868670296095
2011-07,AMAZONAS,activos_totales,137.04,millones_usd,mayor_es_tamano,2011-07-01,135.18,1.375943186861951
2011-08,AMAZONAS,activos_totales,136.82,millones_usd,mayor_es_tamano,2011-08-01,137.04,-0.16053706946876742
2011-09,AMAZONAS,activos_totales,138.97,millones_usd,mayor_es_tamano,2011-09-01,136.82,1.5714076889343707
2011-10,AMAZONAS,activos_totales,135.25,millones_usd,mayor_es_tamano,2011-10-01,138.97,-2.676836727351226
2011-11,AMAZONAS,activos_totales,137.22,millones_usd,mayor_es_tamano,2011-11-01,135.25,1.456561922365988
2011-12,AMAZONAS,activos_totales,137.34,millones_usd,mayor_es_tamano,2011-12-01,137.22,0.08745080891998583
2012-01,AMAZONAS,activos_totales,139.58,millones_usd,mayor_es_tamano,2012-01-01,137.34,1.6309887869520965
2012-02,AMAZONAS,activos_totales,140.83,millones_usd,mayor_es_tamano,2012-02-01,139.58,0.8955437741796819
2012-03,AMAZONAS,activos_totales,144.71,millones_usd,mayor_es_tamano,2012-03-01,140.83,2.755094795143077
2012-04,AMAZONAS,activos_totales,141.75,millones_usd,mayor_es_tamano,2012-04-01,144.71,-2.045470250846526
2012-05,AMAZONAS,activos_totales,137.7,millones_usd,mayor_es_tamano,2012-05-01,141.75,-2.857142857142865
2012-06,AMAZONAS,activos_totales,141.53,millones_usd,mayor_es_tamano,2012-06-01,137.7,2.781408859840242
2012-07,AMAZONAS,activos_totales,143.83,millones_usd,mayor_es_tamano,2012-07-01,141.53,1.6250971525471711
2012-08,AMAZONAS,activos_totales,146.0,millones_usd,mayor_es_tamano,2012-08-01,143.83,1.5087255788083065
2012-09,AMAZONAS,activos_totales,147.84,millones_usd,mayor_es_tamano,2012-09-01,146.0,1.260273972602742
2012-10,AMAZONAS,activos_totales,150.63,millones_usd,mayor_es_tamano,2012-10-01,147.84,1.8871753246753191
2012-11,AMAZONAS,activos_totales,157.95,millones_usd,mayor_es_tamano,2012-11-01,150.63,4.859589723162712
2012-12,AMAZONAS,activos_totales,158.6,millones_usd,mayor_es_tamano,2012-12-01,157.95,0.41152263374485953
2013-01,AMAZONAS,activos_totales,153.59,millones_usd,mayor_es_tamano,2013-01-01,158.6,-3.1588902900378253
2013-02,AMAZONAS,activos_totales,165.92,millones_usd,mayor_es_tamano,2013-02-01,153.59,8.027866397551914
2013-03,AMAZONAS,activos_totales,157.53,millones_usd,mayor_es_tamano,2013-03-01,165.92,-5.056653809064601
2013-04,AMAZONAS,activos_totales,144.83,millones_usd,mayor_es_tamano,2013-04-01,157.53,-8.061956452739153
2013-05,AMAZONAS,activos_totales,141.12,millones_usd,mayor_es_tamano,2013-05-01,144.83,-2.56162397293379
2013-06,AMAZONAS,activos_totales,133.28,millones_usd,mayor_es_tamano,2013-06-01,141.12,-5.555555555555558
2013-07,AMAZONAS,activos_totales,128.7,millones_usd,mayor_es_tamano,2013-07-01,133.28,-3.436374549819937
2013-08,AMAZONAS,activos_totales,128.69,millones_usd,mayor_es_tamano,2013-08-01,128.7,-0.007770007770000704
2013-09,AMAZONAS,activos_totales,133.61,millones_usd,mayor_es_tamano,2013-09-01,128.69,3.8231408811873617
2013-10,AMAZONAS,activos_totales,132.47,millones_usd,mayor_es_tamano,2013-10-01,133.61,-0.8532295486864865
2013-11,AMAZONAS,activos_totales,128.97,millones_usd,mayor_es_tamano,2013-11-01,132.47,-2.6421076470144182
2013-12,AMAZONAS,activos_totales,130.68,millones_usd,mayor_es_tamano,2013-12-01,128.97,1.325889741800425
2014-01,AMAZONAS,activos_totales,131.79,millones_usd,mayor_es_tamano,2014-01-01,130.68,0.8494031221303835
2014-02,AMAZONAS,activos_totales,131.64,millones_usd,mayor_es_tamano,2014-02-01,131.79,-0.11381743683132688
2014-03,AMAZONAS,activos_totales,133.96,millones_usd,mayor_es_tamano,2014-03-01,131.64,1.7623822546338666
2014-04,AMAZONAS,activos_totales,132.92,millones_usd,mayor_es_tamano,2014-04-01,133.96,-0.7763511495969098
2014-05,AMAZONAS,activos_totales,135.86,millones_usd,mayor_es_tamano,2014-05-01,132.92,2.2118567559434443
2014-06,AMAZONAS,activos_totales,135.84,millones_usd,mayor_es_tamano,2014-06-01,135.86,-0.014721036360967343
2014-07,AMAZONAS,activos_totales,137.09,millones_usd,mayor_es_tamano,2014-07-01,135.84,0.9202002355712603
2014-08,AMAZONAS,activos_totales,140.04,millones_usd,mayor_es_tamano,2014-08-01,137.09,2.1518710336275353
2014-09,AMAZONAS,activos_totales,142.22,millones_usd,mayor_es_tamano,2014-09-01,140.04,1.5566980862610733
2014-10,AMAZONAS,activos_totales,143.51,millones_usd,mayor_es_tamano,2014-10-01,142.22,0.9070454225847223
2014-11,AMAZONAS,activos_totales,142.86,millones_usd,mayor_es_tamano,2014-11-01,143.51,-0.45293010940002604
2014-12,AMAZONAS,activos_totales,144.0,millones_usd,mayor_es_tamano,2014-12-01,142.86,0.7979840403191839
2015-01,AMAZONAS,activos_totales,140.06,millones_usd,mayor_es_tamano,2015-01-01,144.0,-2.73611111111111
2015-02,AMAZONAS,activos_totales,142.33,millones_usd,mayor_es_tamano,2015-02-01,140.06,1.6207339711552267
2015-03,AMAZONAS,activos_totales,143.53,millones_usd,mayor_es_tamano,2015-03-01,142.33,0.8431110798847667
2015-04,AMAZONAS,activos_totales,146.89,millones_usd,mayor_es_tamano,2015-04-01,143.53,2.340974012401578
2015-05,AMAZONAS,activos_totales,151.92,millones_usd,mayor_es_tamano,2015-05-01,146.89,3.424331132139698
2015-06,AMAZONAS,activos_totales,149.66,millones_usd,mayor_es_tamano,2015-06-01,151.92,-1.487625065824112
2015-07,AMAZONAS,activos_totales,144.83,millones_usd,mayor_es_tamano,2015-07-01,149.66,-3.227315247895218
2015-08,AMAZONAS,activos_totales,145.36,millones_usd,mayor_es_tamano,2015-08-01,144.83,0.36594628184768424
2015-09,AMAZONAS,activos_totales,145.6,millones_usd,mayor_es_tamano,2015-09-01,145.36,0.16510731975782927
2015-10,AMAZONAS,activos_totales,143.05,millones_usd,mayor_es_tamano,2015-10-01,145.6,-1.7513736263736146
2015-11,AMAZONAS,activos_totales,144.33,millones_usd,mayor_es_tamano,2015-11-01,143.05,0.8947920307584768
2015-12,AMAZONAS,activos_totales,142.28,millones_usd,mayor_es_tamano,2015-12-01,144.33,-1.420356128317059
2016-01,AMAZONAS,activos_totales,148.8,millones_usd,mayor_es_tamano,2016-01-01,142.28,4.582513353949965
2016-02,AMAZONAS,activos_totales,148.33,millones_usd,mayor_es_tamano,2016-02-01,148.8,-0.31586021505376266
2016-03,AMAZONAS,activos_totales,151.05,millones_usd,mayor_es_tamano,2016-03-01,148.33,1.8337490730128758
2016-04,AMAZONAS,activos_totales,147.06,millones_usd,mayor_es_tamano,2016-04-01,151.05,-2.64150943396227
2016-05,AMAZONAS,activos_totales,148.95,millones_usd,mayor_es_tamano,2016-05-01,147.06,1.285189718482243
2016-06,AMAZONAS,activos_totales,148.6,millones_usd,mayor_es_tamano,2016-06-01,148.95,-0.23497818059751213
2016-07,AMAZONAS,activos_totales,143.34,millones_usd,mayor_es_tamano,2016-07-01,148.6,-3.539703903095553
2016-08,AMAZONAS,activos_totales,148.35,millones_usd,mayor_es_tamano,2016-08-01,143.34,3.4951862704060215
2016-09,AMAZONAS,activos_totales,154.77,millones_usd,mayor_es_tamano,2016-09-01,148.35,4.327603640040456
2016-10,AMAZONAS,activos_totales,162.85,millones_usd,mayor_es_tamano,2016-10-01,154.77,5.22064999676939
2016-11,AMAZONAS,activos_totales,161.21,millones_usd,mayor_es_tamano,2016-11-01,162.85,-1.0070617132330282
2016-12,AMAZONAS,activos_totales,156.55,millones_usd,mayor_es_tamano,2016-12-01,161.21,-2.8906395384901655
2017-01,AMAZONAS,activos_totales,160.39,millones_usd,mayor_es_tamano,2017-01-01,156.55,2.45289045033534
2017-02,AMAZONAS,activos_totales,161.78,millones_usd,mayor_es_tamano,2017-02-01,160.39,0.8666375709208897
2017-03,AMAZONAS,activos_totales,155.4,millones_usd,mayor_es_tamano,2017-03-01,161.78,-3.9436271479787335
2017-04,AMAZONAS,activos_totales,165.67,millones_usd,mayor_es_tamano,2017-04-01,155.4,6.6087516087515965
2017-05,AMAZONAS,activos_totales,164.46,millones_usd,mayor_es_tamano,2017-05-01,165.67,-0.7303675982374477
2017-06,AMAZONAS,activos_totales,164.68,millones_usd,mayor_es_tamano,2017-06-01,164.46,0.13377112975799516
2017-07,AMAZONAS,activos_totales,162.83,millones_usd,mayor_es_tamano,2017-07-01,164.68,-1.1233908185571984
2017-08,AMAZONAS,activos_totales,160.66,millones_usd,mayor_es_tamano,2017-08-01,162.83,-1.332678253393119
2017-09,AMAZONAS,activos_totales,158.8,millones_usd,mayor_es_tamano,2017-09-01,160.66,-1.1577243869040117
2017-10,AMAZONAS,activos_totales,159.23,millones_usd,mayor_es_tamano,2017-10-01,158.8,0.2707808564231602
2017-11,AMAZONAS,activos_totales,158.47,millones_usd,mayor_es_tamano,2017-11-01,159.23,-0.47729699177290147
2017-12,AMAZONAS,activos_totales,165.43,millones_usd,mayor_es_tamano,2017-12-01,158.47,4.391998485517769
2018-01,AMAZONAS,activos_totales,170.79,millones_usd,mayor_es_tamano,2018-01-01,165.43,3.2400411049990843
2018-02,AMAZONAS,activos_totales,173.08,millones_usd,mayor_es_tamano,2018-02-01,170.79,1.3408279173253823
2018-03,AMAZONAS,activos_totales,173.03,millones_usd,mayor_es_tamano,2018-03-01,173.08,-0.028888375317778693
2018-04,AMAZONAS,activos_totales,170.8,millones_usd,mayor_es_tamano,2018-04-01,173.03,-1.288793850777316
2018-05,AMAZONAS,activos_totales,173.84,millones_usd,mayor_es_tamano,2018-05-01,170.8,1.7798594847775129
2018-06,AMAZONAS,activos_totales,174.93,millones_usd,mayor_es_tamano,2018-06-01,173.84,0.6270133456051561
2018-07,AMAZONAS,activos_totales,177.93,millones_usd,mayor_es_tamano,2018-07-01,174.93,1.714971702966901
2018-08,AMAZONAS,activos_totales,188.57,millones_usd,mayor_es_tamano,2018-08-01,177.93,5.979879727982907
2018-09,AMAZONAS,activos_totales,189.4,millones_usd,mayor_es_tamano,2018-09-01,188.57,0.44015484965795865
2018-10,AMAZONAS,activos_totales,192.86,millones_usd,mayor_es_tamano,2018-10-01,189.4,1.8268215417106695
2018-11,AMAZONAS,activos_totales,201.5,millones_usd,mayor_es_tamano,2018-11-01,192.86,4.479933630612872
2018-12,AMAZONAS,activos_totales,202.98,millones_usd,mayor_es_tamano,2018-12-01,201.5,0.7344913151364713
2019-01,AMAZONAS,activos_totales,204.59,millones_usd,mayor_es_tamano,2019-01-01,202.98,0.7931815942457452
2019-02,AMAZONAS,activos_totales,208.53,millones_usd,mayor_es_tamano,2019-02-01,204.59,1.925802825162519
2019-04,AMAZONAS,activos_totales,202.71,millones_usd,mayor_es_tamano,2019-04-01,208.53,-2.790965328729676
2019-05,AMAZONAS,activos_totales,209.99,millones_usd,mayor_es_tamano,2019-05-01,202.71,3.59133737852104
2019-06,AMAZONAS,activos_totales,210.2,millones_usd,mayor_es_tamano,2019-06-01,209.99,0.10000476213152033
2019-07,AMAZONAS,activos_totales,209.03,millones_usd,mayor_es_tamano,2019-07-01,210.2,-0.5566127497621254
2019-08,AMAZONAS,activos_totales,207.91,millones_usd,mayor_es_tamano,2019-08-01,209.03,-0.5358082571879657
2019-09,AMAZONAS,activos_totales,210.12,millones_usd,mayor_es_tamano,2019-09-01,207.91,1.0629599345870848
2019-10,AMAZONAS,activos_totales,211.43,millones_usd,mayor_es_tamano,2019-10-01,210.12,0.6234532648010671
2019-11,AMAZONAS,activos_totales,209.31,millones_usd,mayor_es_tamano,2019-11-01,211.43,-1.0026959277302203
2019-12,AMAZONAS,activos_totales,216.6,millones_usd,mayor_es_tamano,2019-12-01,209.31,3.482872294682524
2020-01,AMAZONAS,activos_totales,220.72,millones_usd,mayor_es_tamano,2020-01-01,216.6,1.9021237303785803
2020-02,AMAZONAS,activos_totales,220.75,millones_usd,mayor_es_tamano,2020-02-01,220.72,0.013591881116347017
2020-03,AMAZONAS,activos_totales,220.05,millones_usd,mayor_es_tamano,2020-03-01,220.75,-0.3171007927519767
2020-04,AMAZONAS,activos_totales,222.65,millones_usd,mayor_es_tamano,2020-04-01,220.05,1.1815496478073138
2020-05,AMAZONAS,activos_totales,222.6,millones_usd,mayor_es_tamano,2020-05-01,222.65,-0.02245677071637609
2020-06,AMAZONAS,activos_totales,223.02,millones_usd,mayor_es_tamano,2020-06-01,222.6,0.18867924528302601
2020-07,AMAZONAS,activos_totales,228.35,millones_usd,mayor_es_tamano,2020-07-01,223.02,2.3899201865303485
2020-08,AMAZONAS,activos_totales,227.91,millones_usd,mayor_es_tamano,2020-08-01,228.35,-0.1926866652069182
2020-09,AMAZONAS,activos_totales,231.79,millones_usd,mayor_es_tamano,2020-09-01,227.91,1.7024263963845359
2020-10,AMAZONAS,activos_totales,239.73,millones_usd,mayor_es_tamano,2020-10-01,231.79,3.4255144743086405
2020-11,AMAZONAS,activos_totales,243.37,millones_usd,mayor_es_tamano,2020-11-01,239.73,1.5183748383598277
2020-12,AMAZONAS,activos_totales,241.32,millones_usd,mayor_es_tamano,2020-12-01,243.37,-0.8423388256564126
2021-01,AMAZONAS,activos_totales,239.54,millones_usd,mayor_es_tamano,2021-01-01,241.32,-0.7376098126968346
2021-02,AMAZONAS,activos_totales,241.24,millones_usd,mayor_es_tamano,2021-02-01,239.54,0.7096935793604481
2021-03,AMAZONAS,activos_totales,236.79,millones_usd,mayor_es_tamano,2021-03-01,241.24,-1.8446360470900418
2021-04,AMAZONAS,activos_totales,246.33,millones_usd,mayor_es_tamano,2021-04-01,236.79,4.028886354998108
2021-05,AMAZONAS,activos_totales,249.8,millones_usd,mayor_es_tamano,2021-05-01,246.33,1.408679413794503
2021-06,AMAZONAS,activos_totales,253.92,millones_usd,mayor_es_tamano,2021-06-01,249.8,1.649319455564442
2021-07,AMAZONAS,activos_totales,253.73,millones_usd,mayor_es_tamano,2021-07-01,253.92,-0.0748267170762436
2021-08,AMAZONAS,activos_totales,255.93,millones_usd,mayor_es_tamano,2021-08-01,253.73,0.8670634138651391
2021-09,AMAZONAS,activos_totales,252.43,millones_usd,mayor_es_tamano,2021-09-01,255.93,-1.367561442581956
2021-10,AMAZONAS,activos_totales,251.29,millones_usd,mayor_es_tamano,2021-10-01,252.43,-0.45161034742305384
2021-11,AMAZONAS,activos_totales,256.14,millones_usd,mayor_es_tamano,2021-11-01,251.29,1.9300409884993412
2021-12,AMAZONAS,activos_totales,270.78,millones_usd,mayor_es_tamano,2021-12-01,256.14,5.715624267978444
2022-02,AMAZONAS,activos_totales,281.3,millones_usd,mayor_es_tamano,2022-02-01,270.78,3.885072752788256
2022-03,AMAZONAS,activos_totales,286.04,millones_usd,mayor_es_tamano,2022-03-01,281.3,1.6850337717739101
2022-04,AMAZONAS,activos_totales,286.37,millones_usd,mayor_es_tamano,2022-04-01,286.04,0.11536847993287094
2022-05,AMAZONAS,activos_totales,292.55,millones_usd,mayor_es_tamano,2022-05-01,286.37,2.158047281488985
2022-06,AMAZONAS,activos_totales,302.45,millones_usd,mayor_es_tamano,2022-06-01,292.55,3.3840369167663567
2022-07,AMAZONAS,activos_totales,304.31,millones_usd,mayor_es_tamano,2022-07-01,302.45,0.6149776822615354
2022-08,AMAZONAS,activos_totales,316.04,millones_usd,mayor_es_tamano,2022-08-01,304.31,3.8546219315829315
2022-09,AMAZONAS,activos_totales,316.0,millones_usd,mayor_es_tamano,2022-09-01,316.04,-0.012656625743583236
2022-10,AMAZONAS,activos_totales,326.7,millones_usd,mayor_es_tamano,2022-10-01,316.0,3.3860759493670853
2022-11,AMAZONAS,activos_totales,331.43,millones_usd,mayor_es_tamano,2022-11-01,326.7,1.4478114478114534
2022-12,AMAZONAS,activos_totales,325.96,millones_usd,mayor_es_tamano,2022-12-01,331.43,-1.6504239205865574
2023-01,AMAZONAS,activos_totales,326.27,millones_usd,mayor_es_tamano,2023-01-01,325.96,0.09510369370474975
2023-02,AMAZONAS,activos_totales,332.3,millones_usd,mayor_es_tamano,2023-02-01,326.27,1.848162564746998
2023-03,AMAZONAS,activos_totales,336.17,millones_usd,mayor_es_tamano,2023-03-01,332.3,1.1646102919049066
2023-04,AMAZONAS,activos_totales,337.97,millones_usd,mayor_es_tamano,2023-04-01,336.17,0.5354433768629001
2023-05,AMAZONAS,activos_totales,329.83,millones_usd,mayor_es_tamano,2023-05-01,337.97,-2.4084977956623494
2023-06,AMAZONAS,activos_totales,325.51,millones_usd,mayor_es_tamano,2023-06-01,329.83,-1.3097656368432202
2023-07,AMAZONAS,activos_totales,325.82,millones_usd,mayor_es_tamano,2023-07-01,325.51,0.09523516942643921
2023-08,AMAZONAS,activos_totales,330.28,millones_usd,mayor_es_tamano,2023-08-01,325.82,1.3688539684488306
2023-09,AMAZONAS,activos_totales,328.26,millones_usd,mayor_es_tamano,2023-09-01,330.28,-0.6116022768559954
2023-10,AMAZONAS,activos_totales,324.24,millones_usd,mayor_es_tamano,2023-10-01,328.26,-1.2246390056662346
2023-11,AMAZONAS,activos_totales,325.74,millones_usd,mayor_es_tamano,2023-11-01,324.24,0.462620281273131
2023-12,AMAZONAS,activos_totales,336.72,millones_usd,mayor_es_tamano,2023-12-01,325.74,3.370786516853938
2024-01,AMAZONAS,activos_totales,331.75,millones_usd,mayor_es_tamano,2024-01-01,336.72,-1.4760038013780075
2024-02,AMAZONAS,activos_totales,334.87,millones_usd,mayor_es_tamano,2024-02-01,331.75,0.9404672192916366
2024-03,AMAZONAS,activos_totales,330.68,millones_usd,mayor_es_tamano,2024-03-01,334.87,-1.251231821303789
2024-04,AMAZONAS,activos_totales,329.16,millones_usd,mayor_es_tamano,2024-04-01,330.68,-0.4596588847223847
2024-05,AMAZONAS,activos_totales,341.44,millones_usd,mayor_es_tamano,2024-05-01,329.16,3.7307084700449544
2024-06,AMAZONAS,activos_totales,346.39,millones_usd,mayor_es_tamano,2024-06-01,341.44,1.449742268041234
2024-07,AMAZONAS,activos_totales,353.7,millones_usd,mayor_es_tamano,2024-07-01,346.39,2.1103380582580336
2024-08,AMAZONAS,activos_totales,368.01,millones_usd,mayor_es_tamano,2024-08-01,353.7,4.045801526717558
2024-09,AMAZONAS,activos_totales,367.37,millones_usd,mayor_es_tamano,2024-09-01,368.01,-0.1739083177087542
2024-10,AMAZONAS,activos_totales,373.67,millones_usd,mayor_es_tamano,2024-10-01,367.37,1.7148923428695895
2024-11,AMAZONAS,activos_totales,385.98,millones_usd,mayor_es_tamano,2024-11-01,373.67,3.294350630235235
2024-12,AMAZONAS,activos_totales,399.11,millones_usd,mayor_es_tamano,2024-12-01,385.98,3.401730659619668
2025-01,AMAZONAS,activos_totales,412.06,millones_usd,mayor_es_tamano,2025-01-01,399.11,3.2447195008894756
2025-02,AMAZONAS,activos_totales,414.89,millones_usd,mayor_es_tamano,2025-02-01,412.06,0.6867931854584245
2025-03,AMAZONAS,activos_totales,418.08,millones_usd,mayor_es_tamano,2025-03-01,414.89,0.7688784979151095
2025-04,AMAZONAS,activos_totales,417.73,millones_usd,mayor_es_tamano,2025-04-01,418.08,-0.08371603520856437
2025-05,AMAZONAS,activos_totales,444.88,millones_usd,mayor_es_tamano,2025-05-01,417.73,6.499413496756272
2025-06,AMAZONAS,activos_totales,427.14,millones_usd,mayor_es_tamano,2025-06-01,444.88,-3.9875921596835124
2025-07,AMAZONAS,activos_totales,424.71,millones_usd,mayor_es_tamano,2025-07-01,427.14,-0.568900126422252
2025-08,AMAZONAS,activos_totales,422.89,millones_usd,mayor_es_tamano,2025-08-01,424.71,-0.4285277012549724
2025-09,AMAZONAS,activos_totales,422.87,millones_usd,mayor_es_tamano,2025-09-01,422.89,-0.004729362245496894
2025-10,AMAZONAS,activos_totales,421.35,millones_usd,mayor_es_tamano,2025-10-01,422.87,-0.3594485302811696
2025-11,AMAZONAS,activos_totales,429.34,millones_usd,mayor_es_tamano,2025-11-01,421.35,1.896285748190329
2025-12,AMAZONAS,activos_totales,417.72,millones_usd,mayor_es_tamano,2025-12-01,429.34,-2.706479713047922
2026-01,AMAZONAS,activos_totales,427.04,millones_usd,mayor_es_tamano,2026-01-01,417.72,2.2311596284592534
2026-02,AMAZONAS,activos_totales,438.79,millones_usd,mayor_es_tamano,2026-02-01,427.04,2.7514986886474335
2026-03,AMAZONAS,activos_totales,458.55,millones_usd,mayor_es_tamano,2026-03-01,438.79,4.503293147063514
2025-06,ATLANTIDA,activos_totales,100.89,millones_usd,mayor_es_tamano,2025-06-01,,
2025-07,ATLANTIDA,activos_totales,110.65,millones_usd,mayor_es_tamano,2025-07-01,100.89,9.673902269798795
2025-08,ATLANTIDA,activos_totales,114.94,millones_usd,mayor_es_tamano,2025-08-01,110.65,3.877089923181195
2025-09,ATLANTIDA,activos_totales,120.22,millones_usd,mayor_es_tamano,2025-09-01,114.94,4.593701061423353
2025-10,ATLANTIDA,activos_totales,116.16,millones_usd,mayor_es_tamano,2025-10-01,120.22,-3.3771419065047428
2025-11,ATLANTIDA,activos_totales,118.65,millones_usd,mayor_es_tamano,2025-11-01,116.16,2.143595041322322
2025-12,ATLANTIDA,activos_totales,124.02,millones_usd,mayor_es_tamano,2025-12-01,118.65,4.525916561314783
2026-01,ATLANTIDA,activos_totales,126.96,millones_usd,mayor_es_tamano,2026-01-01,124.02,2.3705853894533124
2026-02,ATLANTIDA,activos_totales,135.93,millones_usd,mayor_es_tamano,2026-02-01,126.96,7.065217391304358
2026-03,ATLANTIDA,activos_totales,149.5,millones_usd,mayor_es_tamano,2026-03-01,135.93,9.98307952622673
2009-01,AUSTRO,activos_totales,646.02,millones_usd,mayor_es_tamano,2009-01-01,,
2009-02,AUSTRO,activos_totales,620.17,millones_usd,mayor_es_tamano,2009-02-01,646.02,-4.001424104516891
2009-03,AUSTRO,activos_totales,614.82,millones_usd,mayor_es_tamano,2009-03-01,620.17,-0.8626666881661335
2009-04,AUSTRO,activos_totales,634.34,millones_usd,mayor_es_tamano,2009-04-01,614.82,3.174912982661589
2009-05,AUSTRO,activos_totales,631.92,millones_usd,mayor_es_tamano,2009-05-01,634.34,-0.3814988807264358
2009-06,AUSTRO,activos_totales,627.56,millones_usd,mayor_es_tamano,2009-06-01,631.92,-0.6899607545258916
2009-07,AUSTRO,activos_totales,632.14,millones_usd,mayor_es_tamano,2009-07-01,627.56,0.7298106953916823
2009-08,AUSTRO,activos_totales,664.22,millones_usd,mayor_es_tamano,2009-08-01,632.14,5.07482519695005
2009-09,AUSTRO,activos_totales,665.44,millones_usd,mayor_es_tamano,2009-09-01,664.22,0.18367408388787257
2009-10,AUSTRO,activos_totales,665.26,millones_usd,mayor_es_tamano,2009-10-01,665.44,-0.027049771579716223
2009-11,AUSTRO,activos_totales,669.03,millones_usd,mayor_es_tamano,2009-11-01,665.26,0.5666957279860478
2009-12,AUSTRO,activos_totales,704.61,millones_usd,mayor_es_tamano,2009-12-01,669.03,5.318147168288424
2010-01,AUSTRO,activos_totales,681.38,millones_usd,mayor_es_tamano,2010-01-01,704.61,-3.2968592554746623
2010-02,AUSTRO,activos_totales,687.09,millones_usd,mayor_es_tamano,2010-02-01,681.38,0.8380052246910734
2010-03,AUSTRO,activos_totales,710.35,millones_usd,mayor_es_tamano,2010-03-01,687.09,3.3852915920767277
2010-04,AUSTRO,activos_totales,725.73,millones_usd,mayor_es_tamano,2010-04-01,710.35,2.1651298655592304
2010-05,AUSTRO,activos_totales,744.62,millones_usd,mayor_es_tamano,2010-05-01,725.73,2.602896393975719
2010-06,AUSTRO,activos_totales,794.17,millones_usd,mayor_es_tamano,2010-06-01,744.62,6.654400902473739
2010-07,AUSTRO,activos_totales,810.07,millones_usd,mayor_es_tamano,2010-07-01,794.17,2.0020902325698646
2010-08,AUSTRO,activos_totales,817.05,millones_usd,mayor_es_tamano,2010-08-01,810.07,0.8616539311417414
2010-09,AUSTRO,activos_totales,822.75,millones_usd,mayor_es_tamano,2010-09-01,817.05,0.6976317238847128
